"gene","cv_g1","cv_g2","max_cv","pair"
"MYBPC1",50.0089002404047,84.1127269891512,84.1127269891512,"PLA: T1 vs T2"
"TNNI2",107.394264077003,164.136064935642,164.136064935642,"PLA: T1 vs T2"
"ANXA6",32.6793902996049,20.2044056363072,32.6793902996049,"PLA: T1 vs T2"
"CFL2",17.870626706988,15.9878757149927,17.870626706988,"PLA: T1 vs T2"
"VDAC1",14.8296452442475,14.024354864098,14.8296452442475,"PLA: T1 vs T2"
"TXN",42.1905646444845,30.7304294869576,42.1905646444845,"PLA: T1 vs T2"
"FLNC",43.346474227723,53.83429538965,53.83429538965,"PLA: T1 vs T2"
"CALM1",74.5639530333822,33.048308434543,74.5639530333822,"PLA: T1 vs T2"
"TNNT3",108.741858183513,172.973776146408,172.973776146408,"PLA: T1 vs T2"
"LDHB",72.400046966031,40.1405639012719,72.400046966031,"PLA: T1 vs T2"
"BIN1",21.473962094689,16.9873281512616,21.473962094689,"PLA: T1 vs T2"
"ACADVL",27.3451716661516,16.5394454216119,27.3451716661516,"PLA: T1 vs T2"
"AKR1B1",20.0442390492158,20.194464410225,20.194464410225,"PLA: T1 vs T2"
"PRDX3",8.93130540155578,26.391563801014,26.391563801014,"PLA: T1 vs T2"
"HADHB",35.7355178508979,29.8333459512628,35.7355178508979,"PLA: T1 vs T2"
"CAT",66.8587674051744,50.1013361907933,66.8587674051744,"PLA: T1 vs T2"
"S100A4",105.970931470566,49.7390155200877,105.970931470566,"PLA: T1 vs T2"
"UQCRC2",15.6640763898557,23.7400103095119,23.7400103095119,"PLA: T1 vs T2"
"TUBA1B",101.584766144458,25.2761955566441,101.584766144458,"PLA: T1 vs T2"
"SLC25A6",42.2259076373555,12.1830051899112,42.2259076373555,"PLA: T1 vs T2"
"SLC25A5",29.031511991431,24.4306894088171,29.031511991431,"PLA: T1 vs T2"
"H2BC4",113.477764414221,138.962600255531,138.962600255531,"PLA: T1 vs T2"
"TUBA4A",35.6641700192565,13.9326846390601,35.6641700192565,"PLA: T1 vs T2"
"DCN",145.849376520111,82.8852802568692,145.849376520111,"PLA: T1 vs T2"
"APOBEC2",31.0198381838748,28.946971748147,31.0198381838748,"PLA: T1 vs T2"
"HSP90AA1",36.1002584124824,14.1413755459189,36.1002584124824,"PLA: T1 vs T2"
"EEF1A2",38.499530212072,16.9981567755103,38.499530212072,"PLA: T1 vs T2"
"ATP5MF",23.2693348031411,15.9139922262702,23.2693348031411,"PLA: T1 vs T2"
"TTN",102.40312053843,156.831719860274,156.831719860274,"PLA: T1 vs T2"
"SRL",11.8199950140919,19.8084940833839,19.8084940833839,"PLA: T1 vs T2"
"HSPA1A",18.8311142554092,13.1897862433837,18.8311142554092,"PLA: T1 vs T2"
"COX5B",31.898223414744,15.1656248699993,31.898223414744,"PLA: T1 vs T2"
"TNNC1",106.375463244929,118.086951257257,118.086951257257,"PLA: T1 vs T2"
"SELENBP1",53.6858727682441,25.7865021390753,53.6858727682441,"PLA: T1 vs T2"
"ECHS1",18.3634423869304,15.999428635176,18.3634423869304,"PLA: T1 vs T2"
"NDUFA4",52.6935556917812,33.8059238578155,52.6935556917812,"PLA: T1 vs T2"
"ATP5MG",36.7507103555777,19.3339168955484,36.7507103555777,"PLA: T1 vs T2"
"PFN1",36.8197353464625,22.8123989733654,36.8197353464625,"PLA: T1 vs T2"
"ATP5F1C",15.5037874508924,15.5583860106481,15.5583860106481,"PLA: T1 vs T2"
"ANKRD2",35.9574842546,41.0434300107737,41.0434300107737,"PLA: T1 vs T2"
"UQCRC1",20.1387419304952,14.7203961463941,20.1387419304952,"PLA: T1 vs T2"
"HADH",16.4941243576142,22.7746512560378,22.7746512560378,"PLA: T1 vs T2"
"PDLIM5",35.9875705633626,111.624482312379,111.624482312379,"PLA: T1 vs T2"
"YWHAG",23.222364803224,17.256299854172,23.222364803224,"PLA: T1 vs T2"
"PLIN1",189.780114776826,128.668632247561,189.780114776826,"PLA: T1 vs T2"
"COX7A1",33.8720841244852,28.8670719225775,33.8720841244852,"PLA: T1 vs T2"
"DBI",42.5548211436922,23.178434526311,42.5548211436922,"PLA: T1 vs T2"
"SOD2",12.345654920013,34.1171107956399,34.1171107956399,"PLA: T1 vs T2"
"TPM3",143.433014418968,164.539716226973,164.539716226973,"PLA: T1 vs T2"
"TUBB4B",41.9418587462707,13.112623633548,41.9418587462707,"PLA: T1 vs T2"
"TRIM72",21.5986440346619,14.2557685870206,21.5986440346619,"PLA: T1 vs T2"
"COX4I1",17.6642046845493,17.0879200982982,17.6642046845493,"PLA: T1 vs T2"
"UGP2",19.8771048048728,15.8432193275906,19.8771048048728,"PLA: T1 vs T2"
"ATP5PO",10.7087049665186,20.680621726076,20.680621726076,"PLA: T1 vs T2"
"ANXA1",170.121018291284,74.8062851283509,170.121018291284,"PLA: T1 vs T2"
"LUM",142.245875255826,47.7959780634278,142.245875255826,"PLA: T1 vs T2"
"CASQ2",26.4542831375399,19.7061727122639,26.4542831375399,"PLA: T1 vs T2"
"QDPR",9.35574934508287,19.4675703254055,19.4675703254055,"PLA: T1 vs T2"
"CMBL",18.7100110486098,19.7237258146842,19.7237258146842,"PLA: T1 vs T2"
"MYOM2",31.2725277472344,89.4900898930719,89.4900898930719,"PLA: T1 vs T2"
"AHNAK",139.005327756955,56.5289524706064,139.005327756955,"PLA: T1 vs T2"
"GLO1",16.4764398538087,16.0298788634539,16.4764398538087,"PLA: T1 vs T2"
"MIF",58.7603850447347,41.2090058132456,58.7603850447347,"PLA: T1 vs T2"
"VDAC3",21.9657554848527,13.2250508508973,21.9657554848527,"PLA: T1 vs T2"
"GSTP1",25.313264235184,22.4429323167406,25.313264235184,"PLA: T1 vs T2"
"ECH1",35.5339005097771,32.7295228500463,35.5339005097771,"PLA: T1 vs T2"
"GSN",102.087185991323,26.5628744837448,102.087185991323,"PLA: T1 vs T2"
"SLC25A3",13.7788043517257,28.0707484687722,28.0707484687722,"PLA: T1 vs T2"
"ATP5PD",30.820405402376,16.3601834042262,30.820405402376,"PLA: T1 vs T2"
"ADSS1",31.2383924081473,12.3512830211395,31.2383924081473,"PLA: T1 vs T2"
"CAVIN1",127.580821332835,58.6894731594555,127.580821332835,"PLA: T1 vs T2"
"MT-ATP6",29.975338500122,47.8241768588564,47.8241768588564,"PLA: T1 vs T2"
"TNNI1",107.942800065792,140.856597393432,140.856597393432,"PLA: T1 vs T2"
"HSPB7",33.3541594992186,22.4757292611593,33.3541594992186,"PLA: T1 vs T2"
"CSTB",35.1763290905472,21.857227813339,35.1763290905472,"PLA: T1 vs T2"
"RTN2",27.6392559246777,19.9368589229405,27.6392559246777,"PLA: T1 vs T2"
"LCP1",117.526556967939,52.3809139455137,117.526556967939,"PLA: T1 vs T2"
"ACTN2",163.127972041698,190.730707235996,190.730707235996,"PLA: T1 vs T2"
"NNT",23.0869921959275,14.4015252248045,23.0869921959275,"PLA: T1 vs T2"
"TNNT1",121.012761893368,138.718184980983,138.718184980983,"PLA: T1 vs T2"
"PRDX5",19.5404023483338,10.0187089489892,19.5404023483338,"PLA: T1 vs T2"
"PADI2",41.8559436457012,14.7011102328311,41.8559436457012,"PLA: T1 vs T2"
"UQCR10",27.6688484875611,33.0673210971602,33.0673210971602,"PLA: T1 vs T2"
"ETFA",17.7124014548921,21.9594479951169,21.9594479951169,"PLA: T1 vs T2"
"ACSL1",54.9020528416443,9.90999573002606,54.9020528416443,"PLA: T1 vs T2"
"GLRX",26.9169985856717,62.3309416167686,62.3309416167686,"PLA: T1 vs T2"
"FH",14.3083611916556,15.8905559173727,15.8905559173727,"PLA: T1 vs T2"
"HINT1",8.7335238540028,29.9621220468059,29.9621220468059,"PLA: T1 vs T2"
"MYH3",148.565238979993,112.618398016135,148.565238979993,"PLA: T1 vs T2"
"NIPSNAP2",31.5724728566297,16.6785407068857,31.5724728566297,"PLA: T1 vs T2"
"FTH1",26.7354955151395,34.1104321497286,34.1104321497286,"PLA: T1 vs T2"
"VDAC2",8.47143550406184,14.8568697866003,14.8568697866003,"PLA: T1 vs T2"
"HIST2H2AA3",104.918452267593,135.51887451994,135.51887451994,"PLA: T1 vs T2"
"ACYP2",27.0207406792598,19.654456097764,27.0207406792598,"PLA: T1 vs T2"
"COX6C",36.5309908772183,24.4835261882884,36.5309908772183,"PLA: T1 vs T2"
"COX5A",17.663172428831,18.5828388948219,18.5828388948219,"PLA: T1 vs T2"
"UQCRFS1",31.8041790247683,19.5954679817673,31.8041790247683,"PLA: T1 vs T2"
"CYB5R3",92.5924487258194,17.1702213211226,92.5924487258194,"PLA: T1 vs T2"
"HSP90AB1",18.5217287902567,17.3287820656806,18.5217287902567,"PLA: T1 vs T2"
"PCMT1",15.7114918036812,9.83763134548566,15.7114918036812,"PLA: T1 vs T2"
"H4C1",103.270083058065,121.136560498894,121.136560498894,"PLA: T1 vs T2"
"PSAP",81.2426645430394,52.3872641114045,81.2426645430394,"PLA: T1 vs T2"
"ECI1",37.1224633823533,29.2543644667594,37.1224633823533,"PLA: T1 vs T2"
"CYB5R1",19.3284991726726,14.7858667124399,19.3284991726726,"PLA: T1 vs T2"
"AAMDC",34.2342408171791,30.5628871790405,34.2342408171791,"PLA: T1 vs T2"
"PITPNA",46.9955889823567,29.5626924706062,46.9955889823567,"PLA: T1 vs T2"
"ATP5ME",14.8482469554227,28.5760543353059,28.5760543353059,"PLA: T1 vs T2"
"UQCRB",21.5523712078855,17.9399896452147,21.5523712078855,"PLA: T1 vs T2"
"PHPT1",41.054559197541,9.95830510707901,41.054559197541,"PLA: T1 vs T2"
"VBP1",40.7091110108604,7.86144452291555,40.7091110108604,"PLA: T1 vs T2"
"CP",64.003479139581,66.7153152574355,66.7153152574355,"PLA: T1 vs T2"
"C1QBP",17.4568928964342,32.5539839406368,32.5539839406368,"PLA: T1 vs T2"
"ADH1B",172.81364797993,69.6039039535324,172.81364797993,"PLA: T1 vs T2"
"AGL",38.8739500844601,26.0443103622546,38.8739500844601,"PLA: T1 vs T2"
"ESD",6.21443942381628,13.0533188060223,13.0533188060223,"PLA: T1 vs T2"
"LMCD1",24.762871433752,21.6389445945271,24.762871433752,"PLA: T1 vs T2"
"EIF5A",14.7810454761304,14.4277342278963,14.7810454761304,"PLA: T1 vs T2"
"ATP5F1D",30.5057450576153,23.7829898896288,30.5057450576153,"PLA: T1 vs T2"
"CD36",137.466793506748,53.0481337263529,137.466793506748,"PLA: T1 vs T2"
"PLIN4",113.220899438007,70.9912078652761,113.220899438007,"PLA: T1 vs T2"
"TPT1",20.7902387178417,7.73033721362366,20.7902387178417,"PLA: T1 vs T2"
"CYC1",20.1175159617824,31.842557674934,31.842557674934,"PLA: T1 vs T2"
"KLHL41",80.4937931008225,101.891433732132,101.891433732132,"PLA: T1 vs T2"
"CISD1",14.0651166135415,17.6039662939948,17.6039662939948,"PLA: T1 vs T2"
"SDHA",11.9897655600608,16.6145380862949,16.6145380862949,"PLA: T1 vs T2"
"UQCRH",16.3001085834216,26.6499060172281,26.6499060172281,"PLA: T1 vs T2"
"NPEPPS",8.82910743308903,9.337687176705,9.337687176705,"PLA: T1 vs T2"
"MACROD1",29.8520672638156,5.58454531581324,29.8520672638156,"PLA: T1 vs T2"
"NDRG2",27.7490733990701,19.286199158772,27.7490733990701,"PLA: T1 vs T2"
"RAB1B",70.3289379278406,8.11551710550568,70.3289379278406,"PLA: T1 vs T2"
"EHD2",146.091129758628,82.8425610067854,146.091129758628,"PLA: T1 vs T2"
"NUTF2",10.5132331694745,16.4631353744293,16.4631353744293,"PLA: T1 vs T2"
"FLNB",24.7276267859995,16.0851281550261,24.7276267859995,"PLA: T1 vs T2"
"VCL",63.2205136036692,22.4739974483122,63.2205136036692,"PLA: T1 vs T2"
"CAV1",150.900815804347,92.5420611477138,150.900815804347,"PLA: T1 vs T2"
"NEB",133.883195967672,179.207538046167,179.207538046167,"PLA: T1 vs T2"
"PYGL",30.9368069413349,13.4532936126416,30.9368069413349,"PLA: T1 vs T2"
"CRAT",30.5961530802574,17.1026360286161,30.5961530802574,"PLA: T1 vs T2"
"ST13",16.2608177118759,10.6877910494024,16.2608177118759,"PLA: T1 vs T2"
"AKR1C1",123.699647174662,49.0281458921626,123.699647174662,"PLA: T1 vs T2"
"UBE2N",9.31065218700738,16.258732679573,16.258732679573,"PLA: T1 vs T2"
"HSP90B1",91.2396922103394,26.0279142023852,91.2396922103394,"PLA: T1 vs T2"
"NME2",52.1643809858281,21.0153974680055,52.1643809858281,"PLA: T1 vs T2"
"RTN4",20.4045649169342,21.6416835932001,21.6416835932001,"PLA: T1 vs T2"
"DLST",15.6033198622805,12.1184245446679,15.6033198622805,"PLA: T1 vs T2"
"SYPL2",20.0335427670858,24.067580800552,24.067580800552,"PLA: T1 vs T2"
"RAN",28.4485084216569,13.1857818291796,28.4485084216569,"PLA: T1 vs T2"
"GYG1",36.109965744415,25.0582905777531,36.109965744415,"PLA: T1 vs T2"
"RNH1",21.3654558011219,15.594381754538,21.3654558011219,"PLA: T1 vs T2"
"ADH5",41.4842080560379,35.7652996681257,41.4842080560379,"PLA: T1 vs T2"
"ACAA2",15.4916494794245,17.6724861396749,17.6724861396749,"PLA: T1 vs T2"
"YWHAZ",80.42903903296,33.0823332957401,80.42903903296,"PLA: T1 vs T2"
"HSPA2",42.2393560770045,57.0231596801918,57.0231596801918,"PLA: T1 vs T2"
"HSPD1",24.3968498152616,10.2012946624753,24.3968498152616,"PLA: T1 vs T2"
"ATP5PB",41.3336047784982,17.1376137104967,41.3336047784982,"PLA: T1 vs T2"
"FLNA",81.5806292654309,44.0902304563925,81.5806292654309,"PLA: T1 vs T2"
"ARL6IP5",28.3559096891828,14.3276772082444,28.3559096891828,"PLA: T1 vs T2"
"PDHB",23.4260104543207,17.543340087349,23.4260104543207,"PLA: T1 vs T2"
"ACTN1",113.802095399124,140.191186271443,140.191186271443,"PLA: T1 vs T2"
"COX6B1",32.9658381733491,18.8135772026641,32.9658381733491,"PLA: T1 vs T2"
"TUFM",9.01854833209174,24.9812457236621,24.9812457236621,"PLA: T1 vs T2"
"HAGH",23.7020077948247,13.0068741071347,23.7020077948247,"PLA: T1 vs T2"
"TAGLN",131.296100551842,61.0167769231897,131.296100551842,"PLA: T1 vs T2"
"NDUFS1",25.6535422099234,15.0902363102394,25.6535422099234,"PLA: T1 vs T2"
"DLD",14.5230723664748,10.7150805225941,14.5230723664748,"PLA: T1 vs T2"
"OGDH",26.040845769961,18.73020911678,26.040845769961,"PLA: T1 vs T2"
"COQ9",30.1615045512528,21.7121155285074,30.1615045512528,"PLA: T1 vs T2"
"DLAT",19.7968834294146,16.5107481769387,19.7968834294146,"PLA: T1 vs T2"
"COQ8A",33.0018462457438,20.7590130231656,33.0018462457438,"PLA: T1 vs T2"
"SLC25A12",22.4559897397227,12.5966297738996,22.4559897397227,"PLA: T1 vs T2"
"FKBP3",8.27458095950916,20.0626336747338,20.0626336747338,"PLA: T1 vs T2"
"ATP5MD",29.4654548006974,20.079513262725,29.4654548006974,"PLA: T1 vs T2"
"EEF2",9.7234596370157,11.1147590120598,11.1147590120598,"PLA: T1 vs T2"
"ACTN4",79.9363117388092,117.088336262424,117.088336262424,"PLA: T1 vs T2"
"PDHA1",18.9411414623609,12.7654064068658,18.9411414623609,"PLA: T1 vs T2"
"MSN",81.4609470435776,25.5830396256305,81.4609470435776,"PLA: T1 vs T2"
"GSTO1",37.2305961078485,40.3585983321296,40.3585983321296,"PLA: T1 vs T2"
"BPGM",64.2965532994544,44.2468469836368,64.2965532994544,"PLA: T1 vs T2"
"GPD1L",29.3817415432376,11.7961347275191,29.3817415432376,"PLA: T1 vs T2"
"SUCLA2",20.7821773161213,13.2484565721601,20.7821773161213,"PLA: T1 vs T2"
"UBA1",22.0215243800227,19.0678698909043,22.0215243800227,"PLA: T1 vs T2"
"ACADM",30.2889843389273,18.1074157689822,30.2889843389273,"PLA: T1 vs T2"
"SDHB",14.0971863250496,9.42116968010036,14.0971863250496,"PLA: T1 vs T2"
"ALDH9A1",12.9598049168234,18.7237775483643,18.7237775483643,"PLA: T1 vs T2"
"FBP1",68.7451747975269,22.7581472119165,68.7451747975269,"PLA: T1 vs T2"
"PRELP",111.053050004047,119.009114577046,119.009114577046,"PLA: T1 vs T2"
"GAMT",37.8716483647282,25.6232573353457,37.8716483647282,"PLA: T1 vs T2"
"SAR1A",60.6137932168229,10.8766649496895,60.6137932168229,"PLA: T1 vs T2"
"AOC3",173.818721886449,106.236059121597,173.818721886449,"PLA: T1 vs T2"
"GSTM3",45.5179288304415,30.577220154774,45.5179288304415,"PLA: T1 vs T2"
"PHB",13.8037033477686,24.1474378899305,24.1474378899305,"PLA: T1 vs T2"
"P4HB",40.8504224586876,21.7347110741469,40.8504224586876,"PLA: T1 vs T2"
"FTL",99.3907997396945,78.5849760424976,99.3907997396945,"PLA: T1 vs T2"
"LRRC20",15.7155768877868,30.1416953618832,30.1416953618832,"PLA: T1 vs T2"
"COX7C",48.3706031034753,28.2295411964283,48.3706031034753,"PLA: T1 vs T2"
"EHD1",93.5842026104895,49.9776552853369,93.5842026104895,"PLA: T1 vs T2"
"SNCA",72.866527204177,89.8498618382963,89.8498618382963,"PLA: T1 vs T2"
"RAP1B",86.7217246076973,39.4072543357542,86.7217246076973,"PLA: T1 vs T2"
"YWHAB",45.6506139602428,21.5011151263916,45.6506139602428,"PLA: T1 vs T2"
"H3-3A",109.283890246065,148.008739989629,148.008739989629,"PLA: T1 vs T2"
"PPP3CA",11.9139327227582,19.4038275132847,19.4038275132847,"PLA: T1 vs T2"
"NDUFB10",37.4458581146137,18.9559474366878,37.4458581146137,"PLA: T1 vs T2"
"S100A10",165.516028086135,69.8509353831393,165.516028086135,"PLA: T1 vs T2"
"ARHGDIA",51.3506954705398,25.0604502517508,51.3506954705398,"PLA: T1 vs T2"
"GPT",31.0497774282649,16.2631311461288,31.0497774282649,"PLA: T1 vs T2"
"REEP5",35.254897571135,20.8894216183923,35.254897571135,"PLA: T1 vs T2"
"ACADS",38.8203297087579,29.8850210970994,38.8203297087579,"PLA: T1 vs T2"
"DDB1",8.44917349040678,11.5600509584027,11.5600509584027,"PLA: T1 vs T2"
"ALDH2",80.9382413283855,43.7740715664564,80.9382413283855,"PLA: T1 vs T2"
"CTSD",58.3998241449017,27.6345100719202,58.3998241449017,"PLA: T1 vs T2"
"ALDH1A1",51.2043436388305,37.6141136981868,51.2043436388305,"PLA: T1 vs T2"
"ACOT2",10.3202225291814,16.4329125976117,16.4329125976117,"PLA: T1 vs T2"
"GDI2",27.1273224573201,13.4606027970952,27.1273224573201,"PLA: T1 vs T2"
"PSMC1",13.9621294515918,18.3871894732161,18.3871894732161,"PLA: T1 vs T2"
"GSTM1",83.9559055508657,113.485791942016,113.485791942016,"PLA: T1 vs T2"
"UQCRQ",34.0325973241438,27.4751543929903,34.0325973241438,"PLA: T1 vs T2"
"FKBP1A",33.6420141752178,14.8177946651173,33.6420141752178,"PLA: T1 vs T2"
"OLA1",9.71497784732068,9.97179454216912,9.97179454216912,"PLA: T1 vs T2"
"PHB2",8.69701632947083,21.6693209524118,21.6693209524118,"PLA: T1 vs T2"
"ANXA7",8.76923370323158,11.1868543653554,11.1868543653554,"PLA: T1 vs T2"
"GRHPR",17.5526362330861,14.582662054414,17.5526362330861,"PLA: T1 vs T2"
"NDUFV2",22.0393458766255,9.93101942177704,22.0393458766255,"PLA: T1 vs T2"
"PCBP1",14.6073595771013,20.4716064752028,20.4716064752028,"PLA: T1 vs T2"
"WDR1",11.4664339358525,11.0438085943845,11.4664339358525,"PLA: T1 vs T2"
"ETFB",29.2225759793892,27.4823358933168,29.2225759793892,"PLA: T1 vs T2"
"DUSP3",23.2923667729011,13.965223117197,23.2923667729011,"PLA: T1 vs T2"
"AMPD1",47.5941834622573,26.8855554210385,47.5941834622573,"PLA: T1 vs T2"
"PFN2",41.7510417381851,25.6716588894521,41.7510417381851,"PLA: T1 vs T2"
"EIF4A1",9.95810256417293,16.4198979858253,16.4198979858253,"PLA: T1 vs T2"
"HSPB2",33.3239565593696,17.8223122412583,33.3239565593696,"PLA: T1 vs T2"
"MYO6",49.8109955635664,20.0511609578954,49.8109955635664,"PLA: T1 vs T2"
"SLC25A13",28.1054804517085,5.95211695754104,28.1054804517085,"PLA: T1 vs T2"
"PLN",50.7566095936196,15.8642876675408,50.7566095936196,"PLA: T1 vs T2"
"PFKL",47.2381440944411,34.2649597762234,47.2381440944411,"PLA: T1 vs T2"
"STOM",81.7988999662958,51.3911373127972,81.7988999662958,"PLA: T1 vs T2"
"PPP3R1",14.2056429477795,17.2369546885715,17.2369546885715,"PLA: T1 vs T2"
"HSPA9",6.11690887341637,7.9311856710084,7.9311856710084,"PLA: T1 vs T2"
"UBE2D3",15.0366771616622,41.7298368638601,41.7298368638601,"PLA: T1 vs T2"
"PRKAR1A",29.1395464195442,19.4748657793033,29.1395464195442,"PLA: T1 vs T2"
"AGT",57.4336772925308,70.0564917804168,70.0564917804168,"PLA: T1 vs T2"
"ARF1",52.0613565013701,21.2963065661876,52.0613565013701,"PLA: T1 vs T2"
"SUCLG1",22.9101929549454,18.4636993279181,22.9101929549454,"PLA: T1 vs T2"
"TALDO1",51.8933868434709,19.2453667235345,51.8933868434709,"PLA: T1 vs T2"
"HSDL2",20.8527920431819,13.8783995964648,20.8527920431819,"PLA: T1 vs T2"
"FABP5",79.5668634788925,42.8645573015435,79.5668634788925,"PLA: T1 vs T2"
"CZIB",10.38110292348,14.8374898550454,14.8374898550454,"PLA: T1 vs T2"
"S100A13",30.5217800504521,46.5827183872712,46.5827183872712,"PLA: T1 vs T2"
"SMPX",39.5803669682059,76.1740708239847,76.1740708239847,"PLA: T1 vs T2"
"PCBD2",35.5761338047851,22.0867391113301,35.5761338047851,"PLA: T1 vs T2"
"PREP",37.0360617237599,15.9710339215494,37.0360617237599,"PLA: T1 vs T2"
"SKP1",30.9856908524077,29.5430945594438,30.9856908524077,"PLA: T1 vs T2"
"RPL7",57.6275773014698,30.769046300533,57.6275773014698,"PLA: T1 vs T2"
"HIBADH",13.7232733811029,16.1229419682786,16.1229419682786,"PLA: T1 vs T2"
"EEF1D",4.41911623415147,14.192652399517,14.192652399517,"PLA: T1 vs T2"
"VCP",27.8825288676416,11.1693317194716,27.8825288676416,"PLA: T1 vs T2"
"PNP",62.8098873137956,43.8780655804479,62.8098873137956,"PLA: T1 vs T2"
"PBXIP1",17.8733813846353,30.9060948855266,30.9060948855266,"PLA: T1 vs T2"
"MYOZ1",152.26783989696,166.257577635359,166.257577635359,"PLA: T1 vs T2"
"CDC42",53.3109763926347,22.842605584183,53.3109763926347,"PLA: T1 vs T2"
"ALAD",84.9440612184369,49.8058520422691,84.9440612184369,"PLA: T1 vs T2"
"IDH3A",9.548557883201,19.828070528575,19.828070528575,"PLA: T1 vs T2"
"NDUFV1",30.1504463398642,19.2954253192392,30.1504463398642,"PLA: T1 vs T2"
"HIBCH",26.1733497147283,23.4695967958055,26.1733497147283,"PLA: T1 vs T2"
"PRKACA",15.8621182487358,12.602504031279,15.8621182487358,"PLA: T1 vs T2"
"AIFM1",10.7220289909979,8.78367199331633,10.7220289909979,"PLA: T1 vs T2"
"SLC25A11",32.7585033372803,34.5450562977574,34.5450562977574,"PLA: T1 vs T2"
"MYOM1",58.2286573359927,107.306242907229,107.306242907229,"PLA: T1 vs T2"
"FUNDC2",43.1620654181569,32.8097618708024,43.1620654181569,"PLA: T1 vs T2"
"AKR1C3",99.1918605964281,73.6544838114763,99.1918605964281,"PLA: T1 vs T2"
"DES",128.69550488422,172.367646234385,172.367646234385,"PLA: T1 vs T2"
"NAPA",18.1246681419892,14.5092456085127,18.1246681419892,"PLA: T1 vs T2"
"HSPE1",18.7114646911514,18.183641758424,18.7114646911514,"PLA: T1 vs T2"
"ADPRHL1",66.528185670739,41.2704375046643,66.528185670739,"PLA: T1 vs T2"
"NDUFA9",26.567098476044,24.1715224464503,26.567098476044,"PLA: T1 vs T2"
"PACSIN3",24.8233233097406,14.8307654321473,24.8233233097406,"PLA: T1 vs T2"
"COASY",24.8359618044908,23.8461858302424,24.8359618044908,"PLA: T1 vs T2"
"NDUFA10",29.2336179466967,14.9062995068872,29.2336179466967,"PLA: T1 vs T2"
"CCT3",20.2192757212583,12.1781555713657,20.2192757212583,"PLA: T1 vs T2"
"MGST3",11.3338009275696,24.1225450064453,24.1225450064453,"PLA: T1 vs T2"
"MYH9",89.6954745464415,22.5643930887992,89.6954745464415,"PLA: T1 vs T2"
"CACNA2D1",20.4309345735642,13.9209500238557,20.4309345735642,"PLA: T1 vs T2"
"LTA4H",12.3277726590084,12.6381448950408,12.6381448950408,"PLA: T1 vs T2"
"AK3",44.8910652570166,46.6784558902573,46.6784558902573,"PLA: T1 vs T2"
"HNRNPK",24.4028506748668,22.6007600964214,24.4028506748668,"PLA: T1 vs T2"
"MYOT",64.8525622501925,123.810144529684,123.810144529684,"PLA: T1 vs T2"
"CSRP1",111.136512791815,46.7314396354499,111.136512791815,"PLA: T1 vs T2"
"RNPEP",23.0293321851854,20.1772027547049,23.0293321851854,"PLA: T1 vs T2"
"GYS1",47.6917944736746,43.1387624484872,47.6917944736746,"PLA: T1 vs T2"
"NDUFA5",30.1890813708421,29.4438722786962,30.1890813708421,"PLA: T1 vs T2"
"IMMT",19.7538162934293,36.2833417516307,36.2833417516307,"PLA: T1 vs T2"
"SMTNL1",60.337356305612,30.2888884036757,60.337356305612,"PLA: T1 vs T2"
"NT5C3A",47.4199056182791,31.5117029133581,47.4199056182791,"PLA: T1 vs T2"
"ANK1",98.9493118564484,65.2122064047252,98.9493118564484,"PLA: T1 vs T2"
"ATP5PF",24.2318884827086,15.8268623935717,24.2318884827086,"PLA: T1 vs T2"
"EEF1B2",23.5507777886522,22.8628296624515,23.5507777886522,"PLA: T1 vs T2"
"RAB5C",51.1300590632582,15.9650018814009,51.1300590632582,"PLA: T1 vs T2"
"NDUFA13",30.4401913051659,10.8016788305516,30.4401913051659,"PLA: T1 vs T2"
"PSMA5",11.2318635283972,15.8413268495525,15.8413268495525,"PLA: T1 vs T2"
"CAP2",35.7007804069792,23.2719733550606,35.7007804069792,"PLA: T1 vs T2"
"S100A11",102.69778959803,58.9059540478475,102.69778959803,"PLA: T1 vs T2"
"NDUFB3",39.6269295158225,21.0244371113664,39.6269295158225,"PLA: T1 vs T2"
"HMGB1",32.7960716944699,23.5244368040572,32.7960716944699,"PLA: T1 vs T2"
"PPP2R1A",13.5610418528875,18.8273269611185,18.8273269611185,"PLA: T1 vs T2"
"EPHX1",71.818109212643,27.788612555199,71.818109212643,"PLA: T1 vs T2"
"SLC2A1",82.0396390303933,60.4763826948712,82.0396390303933,"PLA: T1 vs T2"
"PRKAR2A",19.0316906769486,14.2832487462974,19.0316906769486,"PLA: T1 vs T2"
"UBE2L3",34.6711679206478,18.7393723821081,34.6711679206478,"PLA: T1 vs T2"
"PCYOX1",27.4180134488523,25.5111194822719,27.4180134488523,"PLA: T1 vs T2"
"FHL3",58.618806703039,38.3494697675818,58.618806703039,"PLA: T1 vs T2"
"LMNA",107.396176585276,94.029102046899,107.396176585276,"PLA: T1 vs T2"
"NDUFAB1",25.5538549467115,14.0262253118506,25.5538549467115,"PLA: T1 vs T2"
"UBE2D1",61.2099195736822,50.7048243255249,61.2099195736822,"PLA: T1 vs T2"
"CST3",93.836010110909,28.8822112733132,93.836010110909,"PLA: T1 vs T2"
"ADSL",21.2401188566132,21.7852143522224,21.7852143522224,"PLA: T1 vs T2"
"HIST2H2BE",55.2903027374547,69.4998764161307,69.4998764161307,"PLA: T1 vs T2"
"CBR1",47.6453420208834,32.6258656930487,47.6453420208834,"PLA: T1 vs T2"
