uniprot_id,gene,protein,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
P55290,CDH13,CAD13_HUMAN,Cadherin-13,20.511172156223996,20.08593841669099,18.75208443289472,19.72758877474097,20.05477150225308,19.835081505887914,20.27279221833242,20.749835442324866,19.983848728466516,19.98392192698516,19.24871464154764,20.10638117567577,19.997384819971437,20.34260974575173,20.19355510037185,19.65623230715573,19.799454369077317,19.32613073136981,19.714840670092375,19.577422010348712,20.35564300576502,19.80720332465157,19.93178663107987,19.906506961435863,20.0587135688991,20.067468350903148,19.922548074980273,20.76972850122699,20.14712233978881,20.256452573164218,19.827498105301164,19.67553738464951,20.398524147838252,19.938880340527177,19.785075900936594,19.84305210023691,19.6887337637695,19.982479678585506
P55735,SEC13,SEC13_HUMAN,Protein SEC13 homolog,16.614583268432778,16.630288717837477,16.566926845654155,16.15259943008735,15.803813574805684,16.75103631220096,15.630556656399872,16.679111312017895,16.288547756787995,16.199461840519,15.30690622786095,16.813166476903113,16.676397339698823,16.575198535959967,16.562076605204577,16.502886944460258,16.175170937277773,15.722494678336552,16.328426544646938,16.845595548768095,16.92922250528293,16.728418668266237,16.537392628531162,16.84310339252997,16.694525459844947,16.617423272850132,16.690530307645716,16.9416548624895,16.76774268186732,16.721184204352447,16.551500329578726,16.20741654117442,16.763645142377758,16.27446684161137,15.971268722861527,16.13911618248372,16.455260081479025,16.82076322134748
P55769,SNU13,NH2L1_HUMAN,NHP2-like protein 1,15.612399993384942,16.360293542401532,14.772436798347908,15.271201718844232,15.802555979499976,15.358144986601005,13.57123115098026,15.862821240637707,16.045353925417306,15.057160334197878,14.914489244471326,15.240804274385011,15.528840493541923,16.11982760995468,15.531528073724676,14.882954872870776,15.837437291735506,13.762199933082522,14.177807229682648,15.894388730852262,15.981090927191534,14.652995970190608,15.33644464921955,15.423869375647955,15.955315232345049,15.186781842947235,15.122025413982758,15.781514174499394,15.898728599028358,15.60053320606811,15.934501928801916,16.036306350056247,15.59237013322413,15.98430104781646,16.55377681574851,16.04842233442635,16.00275436359481,14.970585170700554
P55786,NPEPPS,PSA_HUMAN,Puromycin-sensitive aminopeptidase,23.235013419520428,22.9543097884996,21.71940569710182,23.142633459916084,23.16983861890104,22.806808947994664,22.096060813665495,23.262845287069275,23.581247226277743,22.979332648263647,22.85338386123205,23.24774346472547,23.00247347056436,23.1599061648798,22.898511193489135,22.972744198449348,23.121445665915363,22.49766010315325,23.263317832416416,23.07705625650312,23.247275460139285,23.160054950529616,23.007755795844563,23.150701277281915,22.82992648108868,22.719555751943076,23.238992846818096,22.789100522315263,23.56341176637227,23.116652109701977,22.96380698301179,23.32492542352307,22.89591217510149,23.113606902700884,23.042785861198738,23.396758989488433,23.26119402743653,23.374900866506824
P55795,HNRNPH2,HNRH2_HUMAN,Heterogeneous nuclear ribonucleoprotein H2,18.844087856746388,18.88070045009491,18.84103077973886,18.050793255467568,17.610293064360846,18.021241812399616,19.10725224733496,18.59665652098137,18.408829133770773,18.842155369425104,18.825561057684656,18.255404797473503,19.05598498621383,18.443846033712937,18.881235496033355,19.666130291692955,18.11193049544784,18.33267176425092,18.607312239043495,18.48893753884355,18.904500441344783,18.517393963349026,18.582190771717084,18.815326969376446,17.742471692138462,18.67509562598941,18.939769180223468,18.32402249285909,18.113122812019377,19.29979227249027,18.39574993999952,17.910105069721055,18.210956800162556,17.867760026728895,17.95155192184979,18.0765068168778,17.857542612560835,18.928901955845244
P55809,OXCT1,SCOT1_HUMAN,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",18.529097502227003,18.898491569850226,19.40864121052096,18.25026406377428,17.641728806636056,17.687787435570687,18.597181576818866,17.576457602049068,19.384006286878023,19.281315773885407,19.79780590561815,18.925703788250416,19.42106847556772,18.38826575306432,18.33104732286006,17.812494724457405,17.496079698009364,19.97893367636584,18.481892880186273,18.47352999367422,18.85999592933889,18.60634516393731,16.918035472587064,18.277003220842413,18.265114253137153,19.29132076119071,19.619170030804657,19.307620239594232,17.558120066939253,20.047878860840957,19.694658609782635,18.379851861651776,20.48721498830148,20.925018917761,18.446770144765885,18.524957279286365,19.967619737463743,19.172400045554195
P55822,SH3BGR,SH3BG_HUMAN,SH3 domain-binding glutamic acid-rich protein,21.44082229302124,20.89498133332486,19.749727645654982,20.994157551579605,19.671342345477356,20.700663751344003,18.735098883735937,20.824541125023185,20.66852978651664,20.132508201136076,19.63407431690432,20.78074967040456,20.854047520137403,21.04498398705794,20.773226763035336,20.39507611009253,19.882581449845127,18.5522333388638,20.782993121263836,20.656090157711724,20.52212676359485,19.50910177718863,20.774906019483705,18.8726185787598,20.23316786222577,20.567126899262412,21.552179406464845,20.763410485079984,21.58920964203218,21.2961478835949,21.007463732744192,20.880286787185376,21.68620855262211,21.091172934698875,20.041892810442043,21.70049202419135,20.793658020838976,21.299427525217947
P55884,EIF3B,EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B,18.03268242061336,17.862525767113226,17.633240027765254,18.265028671587825,17.73314447111555,17.747466359954966,17.666846527456524,18.268089428768015,17.77674030219799,18.162029336480035,17.347204760446175,18.2787402733667,18.164286797142893,18.333728516844545,17.84764932061011,17.916509516021964,18.13923300762846,17.45810414625873,17.63044711010491,17.997236684930176,17.539420156443228,17.419920430011338,17.859024371347452,17.941964132723093,18.29166162874034,17.935288624019723,17.93501002193944,17.555648450930903,18.20973757378284,18.408055625090753,18.50466859359861,18.51982661863433,18.445876184441136,18.37611874975589,18.266803782278068,18.31460089366889,18.140783004540587,18.461341671933017
P55899,FCGRT,FCGRN_HUMAN,IgG receptor FcRn large subunit p51,14.996002345505058,15.28527154338709,15.7946101337842,15.150342822169154,15.172218157307674,15.065488800827374,17.032652953758202,15.27633041341391,13.989694406192124,15.242319192601135,16.665688683942875,15.145107959509666,15.298259695979848,15.126883472065273,15.102975323973597,15.602165887604825,15.172838118550967,16.941164546847247,15.404381042011995,15.823590112697698,15.138351509353464,14.624249940501338,15.066072652994334,15.124467772899214,15.041963731352789,14.977905894523742,15.039278164860821,15.064861866045126,15.173986772440703,15.047688919213153,15.097024219581522,14.989408409054112,15.101146370269376,14.674372809401437,15.024002831069764,15.19971496126031,15.02904933810059,15.005498188440683
P56134,ATP5MF,ATPK_HUMAN,"ATP synthase subunit f, mitochondrial",24.05054431069065,24.15279974268277,24.178295628056716,24.35732355989497,25.01447366257628,24.66582475203062,23.50997714760501,23.676456741171705,23.757903949956624,23.82781860653283,23.190969572331564,24.146948286633428,23.72908415498941,23.913397504806746,24.14188825489673,23.605748511150107,24.014164233614604,22.949405046434475,23.751169528660355,23.847876721583233,23.803012343745987,23.596740587244813,24.240286843548574,24.10291639082125,24.667469571580263,24.59587430630815,23.84605517730165,23.767899265573295,23.82319599720737,24.236642821160913,24.21468347925859,24.448436398614135,24.77562327909774,24.03981279622965,24.84030865692636,23.8287627016569,23.81881697743147,24.52070825251938
P56181,NDUFV3,NDUV3_HUMAN,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",18.007116135079613,18.010378633314822,17.128817421676214,18.276025309660508,19.386706471298517,18.2348715823131,17.12283103273377,17.306583948882402,16.740647307667192,17.297234379728764,15.921205388520065,18.251250352766952,17.89283462324199,18.489067387989643,18.53731985543821,17.377533948553733,17.926627112007363,17.049253485931395,16.69957568169943,17.42241893946335,17.50444666702671,16.881032006017563,18.490797540462076,17.644860190504033,18.443955792961056,18.535138285674915,17.372588302450797,17.720690223917796,17.019411037682207,17.1799884056357,17.707550557846265,17.496068494620932,18.333524909737807,17.672657591657032,18.256735462434165,18.18929253654919,17.699588283057686,17.196590272632637
P56192,MARS1,SYMC_HUMAN,"Methionine--tRNA ligase, cytoplasmic",13.84582480681418,13.64906484926702,13.425218875769547,12.683373996697094,13.520713741097998,13.727597693535884,12.603657482488096,13.631524676838911,13.579063122217757,13.581158734175542,13.256237685991069,13.686868726798878,13.70792942957316,13.791845910882621,13.703567467838027,13.59026283170703,13.660797370021667,13.07692402403316,13.570968925590646,13.65581515675909,13.757344173944027,14.307717523369329,13.547588868413957,13.600705111832129,14.438032901185029,14.014086319007726,13.80714198376048,13.592125617199963,13.766897995073577,13.88888133637491,14.602255266391644,13.834761932513157,15.160440921142865,14.285524098930257,13.030071147172718,13.170089037593344,12.902849571497812,13.892898579406495
P56199,ITGA1,ITA1_HUMAN,Integrin alpha-1,16.937959877361088,17.30982103825259,17.869868345609014,17.257367335317337,16.91299784121604,16.512582160971395,18.574338321999413,17.768900126543432,16.58519273746105,17.699873920551095,18.40181278918377,17.20224346650579,17.31100255190551,16.918285021654796,17.184950965688596,17.350764291978894,17.537685113880595,18.256363574768493,18.133317811564694,17.324700836078627,17.40781003933894,17.02793555124748,17.35750607642684,17.6175837889958,16.785993830550428,16.93600988730315,16.967929932742933,17.628240122983854,16.879325935463427,16.85416886373126,16.918940088124465,16.49844620904839,17.59351542432543,17.02914837895501,14.609166421782842,16.36706996091542,17.13841719660938,16.879375447603476
P56211,ARPP19,ARP19_HUMAN,cAMP-regulated phosphoprotein 19,17.663086071239128,17.424298218159738,17.77116065088868,18.032516334794774,18.261495483291167,18.30164173736627,17.654535650466396,18.150119026688333,18.963644758402637,18.014408898632453,17.540833333837814,17.131557253824443,18.43245789225672,18.52856313667935,17.463655670995344,18.17361707630926,17.243030143251193,17.683732582695622,17.69436547409863,17.732396154048338,17.696845899266822,17.017966417653874,17.728579633266754,18.116977537079126,18.142179137016377,18.302156897879605,19.44107614583491,17.909331572503532,18.800623045604375,18.63165482336801,19.029245656429467,18.874988646206585,18.931440844257743,18.83816600900638,18.677258911769883,18.44369569578064,19.20440176920923,19.146798751997988
P56381,ATP5F1E,ATP5E_HUMAN,"ATP synthase subunit epsilon, mitochondrial",19.96836955654839,19.71156410999968,17.037576210413533,19.872148372910303,21.14193628386256,18.85269222578224,17.52572432189919,18.871611137842272,18.706405735653487,18.28142878126395,17.973559662660925,19.64165426999205,18.680046679428315,19.363447290163116,20.18343590373911,18.120836562193595,18.034178704774323,17.104031100084335,18.78960423611461,19.2245606734623,18.764045136150298,18.509803364350994,20.130486551492893,19.90219170943445,19.834578930404817,20.09001120096072,19.370048840219795,19.08895426481936,19.12144060572036,19.19287208064021,19.58394626101089,19.401918114254332,18.98223802926438,18.16009554007785,19.41899308480429,19.61052954049812,19.210354894187866,19.817814030217413
P56385,ATP5ME,ATP5I_HUMAN,"ATP synthase subunit e, mitochondrial",22.93265506593902,22.94768654402756,20.465780676111557,23.15451376551843,24.114537712025538,24.17227617107798,21.91302041985662,22.717750295595213,22.264736248710204,22.754530516847353,22.219615285030535,22.797914262213837,22.37517963635516,22.880871539999458,23.15126667102413,22.568600321795017,23.10099605710052,22.347748692439236,22.40945453071304,22.754200060757896,22.845573523581347,22.638518686097253,22.839099901613626,23.09503747004649,23.748990066525828,23.565296734402935,22.655118950531456,21.995341142451284,22.87309419343906,22.962782802233846,23.3958900540829,23.376978126277564,23.410924354212487,23.28637039739549,23.725316597868616,22.706347846765254,23.035840698685647,23.161469873948302
P56537,EIF6,IF6_HUMAN,Eukaryotic translation initiation factor 6,18.10186857394081,17.84445449338567,17.221998302617934,17.194446928581627,17.193159842116476,17.471415987988692,17.10236490286995,17.724957527561525,17.677210262507582,17.410087989457686,17.153306506845894,17.474282749503043,17.093134428070694,16.919485994314297,17.427451954075092,18.308401097258333,18.02917125655469,17.220086798297977,17.110240983349627,17.18874877211197,17.276313943544576,17.590663160856625,18.23869914702862,17.431707259639506,16.967259063404768,16.988534269184463,17.535496667229864,17.083011922608563,16.751779659444164,16.78254274095472,16.317189046440006,16.715819114386065,16.66924959985758,17.082500465906048,17.266482229622653,17.104715549740625,17.433072470298658,17.3350405132893
P56539,CAV3,CAV3_HUMAN,Caveolin-3,20.616416794379333,20.523943928543627,20.738724632629765,20.79154237031714,20.767513755204686,20.638478502093907,20.792204479592293,20.855500286037216,21.27994772689348,21.21749242902682,20.84900343559876,20.81681001837348,20.723606157377493,20.09961269086368,20.612276449353836,20.72128633111358,20.80037811961725,20.82895585092241,20.901614046155377,20.389275268508165,20.746442891648986,20.80589456125415,20.76708625750109,20.734595960096026,20.728792391022825,20.597965512604464,20.337114565769873,20.710600032862857,21.41825685970855,20.132309940001665,20.461000397298243,20.972669803816768,21.212084605401664,21.32720279255557,20.705777736916676,21.68998554416988,21.709057987103588,20.375219498233733
P56556,NDUFA6,NDUA6_HUMAN,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,21.23750897143392,21.555838077417036,19.050514690466706,21.813000547327796,22.44057450982544,22.389713743511525,20.419944253173856,21.550987741063302,19.90316251667275,20.739428359303663,20.249323776194867,21.4547757029572,21.04284203518274,21.492601227304696,21.197876931663675,21.22221434150555,21.69992104155035,20.39885136439877,21.546126971590347,21.232470468549483,21.98793968219842,21.33348397197113,21.188736951729226,20.556131997929487,22.28545092240784,22.0091620976543,21.044120073702203,21.635346129818597,21.156834602121258,20.63386249081093,22.28690632821235,21.597538012042413,21.49627084855949,21.472250618232835,22.013067643951217,21.84023637979363,21.408681357136025,21.165277516826023
P56945,BCAR1,BCAR1_HUMAN,Breast cancer anti-estrogen resistance protein 1,13.034389841016761,13.079479792643301,13.010168833759785,13.404489015723964,12.911070994298477,12.727831066799045,13.005847845665965,13.009389982032758,13.134987583726694,13.025800094980925,13.033998469831255,13.110208510047416,13.045541240860613,13.083295496198135,12.963410925616122,13.021299276405282,13.00903554913232,13.014400697298663,13.038189101432495,12.993307286843894,12.76395020578556,13.022027539667436,13.02840221887083,13.002452092137935,12.91583272703155,12.973660960417043,13.53129096431537,13.007596001192876,13.47201199726006,13.070799823602814,11.899286474679164,13.050572941241366,13.838434602934788,13.037300672025411,12.672017174029998,13.017530070599376,13.055923374216183,13.060422171023072
P57105,SYNJ2BP,SYJ2B_HUMAN,Synaptojanin-2-binding protein,19.38234521772062,19.3862096688742,18.197537085719073,19.168242529265957,19.48168547818398,19.909788098512596,17.929342943671433,19.48016490692265,18.83863612812521,18.838001650057905,18.23498709634908,18.79646991294657,19.301145529099703,19.175284833407662,19.51447446698929,18.775249463645892,18.587551209863697,18.265891767346613,18.077513246673018,18.979228895889086,19.223624522603444,18.46550668201299,18.77660483350397,19.209535887148377,19.561669756490865,19.87901037551518,19.3572592437551,19.34693856233776,19.32039584191885,19.33184285187425,19.93164204760614,19.392416828953653,19.12150669868899,19.678246437761292,19.81381166251888,19.2257769145103,19.488895176392745,19.341401742651964
P57737,CORO7,CORO7_HUMAN,Coronin-7,14.135957695070596,14.318412957810235,14.71613553067798,14.29085431407128,14.0203662922537,13.637200122398482,16.143392973966794,14.296835686357662,14.454362279168846,14.696825585000033,14.985852558630944,14.26566300548965,14.481120348419747,14.129747967689454,14.268385999026357,14.0820502856445,14.7259072551136,15.625832280489616,15.375952546711506,14.794399435233036,14.416408772942962,15.005076233750785,14.339504952318464,14.470040213475679,14.020184645021027,14.103922400846328,14.172028083798205,14.672017712875475,14.113974448362214,14.122909245930163,14.13492715493593,14.107362628888854,14.136698406648218,14.216222147822064,12.86284274277581,14.11126473886047,14.15671769329829,14.10040790014622
P57772,EEFSEC,SELB_HUMAN,Selenocysteine-specific elongation factor,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.14722303925148,14.483655086177226,14.94659704193909,14.14722303925148,13.530468218718497,14.546235486423022,13.673748317268393,14.14722303925148,13.76999273652682,14.14722303925148
P58005,SESN3,SESN3_HUMAN,Sestrin-3,17.926719153950604,17.80988685249415,17.787015437249217,17.907669814330486,18.30365098449232,17.462595511438924,17.800607629498685,17.89711383538448,17.260871256039245,17.170818444741165,17.74889770039862,17.933829555372586,17.77968292683813,17.89491204985629,17.804894411040934,17.804341273907333,17.89221526005051,17.745332581723712,17.820981364147052,17.817005379092606,17.830738095203344,17.78034825884404,17.938698760594605,17.851879639980947,17.91046094116387,17.851165431785432,17.90514148483686,17.802389952321064,18.197323581102303,17.907026781097017,17.873983022423808,18.276271000521955,17.238520654288145,18.58019526372927,18.079229570479487,18.58260052539309,18.217538783780473,17.94531792184427
P58546,MTPN,MTPN_HUMAN,Myotrophin,21.027331512821466,20.904312492738296,21.026632562589917,20.97766237515192,20.555890100476596,20.503025812291124,21.32749655724903,21.150187874847447,21.082945603892792,21.021342475544735,21.571302629927757,20.79310949910387,20.77232663485383,20.697161772753308,20.616462979308555,21.39359378852651,21.287108530553553,21.326638521840184,21.71478142206585,21.154095090182935,20.696074132505284,21.628373458236357,21.0864828638681,20.839232854529627,20.546403005213907,20.816662444453502,20.581864950797957,20.90832022765232,21.09152948278567,20.51599513154401,20.642289647106672,20.539203643173156,19.619294227045778,20.55891416865884,20.771769363026944,20.55279618355788,20.15567411304432,20.71493781411155
P59666,DEFA3,DEF3_HUMAN,Neutrophil defensin 3,21.883375657831863,22.03660938284996,24.070090017317288,22.241380403172307,20.876458259957413,20.44724746722741,24.527431674596052,19.32468763987602,21.197888434670865,21.168766913875963,23.121204664907555,22.300932858942804,20.90933967866755,20.389111486793773,22.16499647564392,22.572148810330816,22.287282537281907,23.50681563752376,21.951641776503212,20.40834155058313,21.612774025995705,23.428599341702895,23.091555708722343,21.316246732062368,20.903726579019303,21.2011980651889,19.916000834478105,22.069261738728898,19.960789714880622,19.7939311605326,19.43131394678993,19.15439404692994,19.441963281140698,19.357443052439464,19.917452255143946,20.958045662848104,19.589202842722113,19.403034702751285
P59768,GNG2,GBG2_HUMAN,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2,19.148171349993312,19.460315964836937,22.44540600409011,19.04553610989175,19.356589657922783,19.249127126642733,21.563760431143947,19.39615164283804,18.862857601541545,20.239443800057938,21.379893564572512,18.141329279880253,19.03801191131736,19.166204112344293,19.375638712149378,21.43606316679937,19.99820321069053,21.7651661758358,20.265300105871233,20.047917931818983,19.91589729514121,20.335964200850032,19.56225966477804,19.006451158742703,19.184534538569846,19.14645804566852,19.02262600118343,20.610681275470984,19.06511266179598,18.29629402803631,19.075607106232905,19.161346806983403,18.959590043642713,19.035102042055357,19.232862632398696,19.130019927134708,18.98642054184604,18.4479474969451
P59998,ARPC4,ARPC4_HUMAN,Actin-related protein 2/3 complex subunit 4,18.81582642547565,18.64183499565804,18.442543005265417,19.11242458008684,19.41474023369695,19.33670991354094,20.419238274247697,19.72817680102075,19.367843054866658,19.94461018769158,20.337113261008582,18.74236049366935,19.547330252493772,19.134319335794917,19.49905210244553,20.07046433314901,19.024306569189733,20.096776370582575,19.899546256559752,20.32165189682962,19.476094498889672,20.62290394230126,18.38502691989841,20.06589052693468,18.93625778454022,18.383687841939356,19.24358240334807,19.449585365557652,19.238954328167186,19.173847717411693,18.656364946819576,19.296298840233128,18.402339262034477,19.037425212884397,18.97766523424305,19.120285430070684,18.895633651428707,18.504435396049967
P60033,CD81,CD81_HUMAN,CD81 antigen,18.67786767771138,18.642885182570215,22.323986722666987,20.097921675000933,20.07912236470009,18.66653208727599,22.54590384113543,20.832022040124208,20.12187246902693,20.48078442948804,22.965237783383717,20.122748021587466,20.162437693360033,18.933925932210844,18.895217087670044,21.130967291832302,19.984238725946224,22.521013248621717,20.598467306381075,20.54850931996673,20.54256348455093,20.76054204264956,19.877025089163205,20.07981223859478,19.473797243627132,18.492340884160864,18.577441857196614,21.575529565603887,19.15141648831261,18.732550236478826,18.341235352021517,18.715662295488137,18.48256344069394,19.02509156113187,18.04584562184502,19.036882596872847,19.434510014095864,18.255092969233424
P60174,TPI1,TPIS_HUMAN,Triosephosphate isomerase,27.875710579054235,27.659358587059792,27.052084149366568,27.179282386579924,27.756379323528716,27.780315215997103,27.765375328241035,27.871325783256264,27.41981411020225,27.074585467802496,27.38799705455163,27.37018317400104,27.43519859829735,27.531603700326077,27.488142484434466,27.57021594045186,27.630676090607555,27.41729132172516,27.197127507561603,27.347656109637548,27.616014995558633,27.647302431153037,27.180935263553454,27.50341696519318,27.709350340863796,27.55781061456927,27.78766597150204,27.156352650617297,27.668754108171623,27.543056888515476,27.43016961509362,27.692219504918157,27.355317172316663,27.235515207677032,27.92945876961913,27.682635979975743,27.378259106416476,27.61942350335115
P60228,EIF3E,EIF3E_HUMAN,Eukaryotic translation initiation factor 3 subunit E,17.943009082970114,17.188233233672957,17.28153366071022,17.638849559169536,17.767242114696,17.64725909540346,17.89245086738147,17.70715004703682,18.13014803706313,17.831938540356532,17.7653123480844,18.233564826296877,18.282462127672588,18.36013429844996,17.93875668698015,17.598094899347203,17.44333585587687,17.251219851210287,17.800642743578038,17.482029498212967,17.95059261116553,17.248159287942933,17.681778639179594,17.599226588239542,17.844987722093034,18.04068092380578,18.10914312076978,18.095991111169432,17.76802565393738,18.317789377327006,18.38673725812232,18.07127551814096,18.599761214884616,18.3513227258568,17.841999890287294,18.30859216939397,17.782438910748848,18.283864483656913
P60520,GABARAPL2,GBRL2_HUMAN,Gamma-aminobutyric acid receptor-associated protein-like 2,18.20993160386436,17.44491267303955,17.149163387596253,17.980361304460764,17.32317288145934,17.349277426430728,17.032357939778585,17.78787058722106,18.527627646054057,18.04504147461391,16.852008017498456,17.190688756181725,17.68139922800233,16.810232333492987,17.338535112827472,17.396571075202594,17.63466912355875,16.269559066411034,18.093259129054672,17.73722450856918,17.341930665107434,17.8917290030485,17.419625590583205,17.431921289145045,17.043254133136717,16.599067991430104,17.7852138379846,17.038043297392463,18.619519566149144,16.840645507869223,17.345131417726222,17.565621489064718,17.658561096446846,18.0569052161122,17.832731879479336,18.28995232676292,17.69147732780599,17.30289380207255
P60602,ROMO1,ROMO1_HUMAN,Reactive oxygen species modulator 1,16.202160750031272,16.030736154800536,16.106677246485518,15.777216052172822,17.318883031467635,16.893333496889497,16.108571804012875,16.11824027994256,16.0230985409199,15.985324009653699,16.129636731785656,15.908838465573895,16.109860747506705,15.772240435069715,16.104972678978587,16.068170364732456,16.085237070133445,16.07062997310973,16.03238256299332,16.04360347347075,16.053574579210157,16.054490653931474,16.083961227263377,15.123926251013923,16.025277505317323,16.05662646951638,16.094149454166217,16.068373402289062,16.20234354655062,17.342564086190258,16.036618788101492,16.54913512017071,16.824721550463412,16.15809631067692,16.8515318811745,16.227814383381507,16.196402276113837,16.345205203932547
P60660,MYL6,MYL6_HUMAN,Myosin light polypeptide 6,24.61236376672864,26.81397273921748,28.13400699737,24.84822548743935,24.321228212795987,23.89132139630936,27.70600281775268,24.855721647150588,25.033000425963312,25.981691679748295,26.402384382137047,24.409974025005887,25.6438662892567,25.82849845471513,25.0156924118138,25.655460495760472,25.040095349961216,27.113923895300104,25.45604822364588,26.519631135314363,24.96774855186183,25.876466354640932,24.67560272381917,25.885827015826035,24.492068887618036,24.910483802602748,25.428437933076424,25.438181605067456,24.524534707538592,25.219788388944306,25.11700772919561,24.578704347551295,24.908671442737635,24.863765183206823,24.719394495696587,24.382072555117375,24.73642214555029,24.90067892287329
P60709,ACTB,ACTB_HUMAN,"Actin, cytoplasmic 1",26.64280694676202,30.150606448932574,32.04186013602582,26.91538618275403,26.08117530707676,25.738118610996096,30.5782808207393,26.809133692171415,27.022792424508683,28.479552504071943,29.17738626003722,26.770974544688936,28.59631617218051,28.124532256113746,26.977808964576734,28.296326377863085,27.111969468454163,29.820310380916315,27.629497362680656,29.40597831996326,27.183566757318896,28.99583820104073,27.22608522508108,27.43241718007133,26.7373410878441,26.90241695508567,26.743111107847515,28.31242286247185,26.88461410868637,26.973422909466468,27.06230516248093,25.649473044671687,26.730239012169612,25.99848096012469,25.54005033817858,26.189465483666083,26.398819288056636,26.469932305034664
P60842,EIF4A1,IF4A1_HUMAN,Eukaryotic initiation factor 4A-I,22.077600915259527,21.457444002063852,22.177262605630844,22.059599209217147,21.979510305846393,21.541959881754263,23.039279084441706,22.53935745569725,22.5310942333688,22.50952122151491,22.232224490890445,22.393999232015943,22.063781168272556,22.46896109701839,22.16801257298522,22.722609694562273,22.604862873522507,22.67629325078436,22.738097367180696,22.597996178769417,22.31734709313112,22.713490321213307,22.295292242597597,22.18103041995896,22.19597009491345,21.639183222602085,21.7637904777394,22.0548585064786,22.26551584260402,22.057462602069013,21.932871726533833,22.19396755694801,21.881526557357983,22.083563362636184,21.963623388849232,22.54288011049128,22.364045168825573,21.923231118894428
P60866,RPS20,RS20_HUMAN,40S ribosomal protein S20,19.737487588474753,19.521316662448456,18.879167081257183,20.26455840953435,19.88450615899632,19.573221227111496,21.187817750625772,20.168143135540635,20.584757680611528,20.498585495617704,20.98780002207217,20.515158433678337,20.03286735520995,20.60598225589915,20.571569581879356,20.68702269085338,20.70976543039368,20.71258611484823,20.85421575975026,20.94918757570754,20.67537195894147,20.89872032425944,19.99797774243526,20.579317299764707,20.600095716299144,20.51137496071549,20.61252484819535,20.28637771482296,20.57166466529787,20.04455804146556,20.951337158858266,19.853338694303183,20.80698805210738,20.19833927734495,19.34737858952569,20.235590119237795,20.158244000788397,19.359008332169168
P60891,PRPS1,PRPS1_HUMAN,Ribose-phosphate pyrophosphokinase 1,20.339868617945275,19.928678916104424,20.890170761472337,20.615402950884263,20.110519709620636,20.08908062434838,21.382163691879,19.96015115378356,19.94135577288459,20.17406170810294,20.65305529236707,20.805453238824654,20.44836107346499,20.992067135856576,20.883887190126313,21.642636877437347,20.997609534643964,21.02175363229731,21.35628567436468,20.141162305330965,20.708733557423457,20.725014347918012,21.29948307912043,19.86349006370921,20.33345707839057,20.161567451076113,20.41647311944869,20.672418802073945,20.785432032414818,19.843451927506653,20.60508245990802,20.24708810760246,19.48050491190085,20.01231354811264,19.84944942423068,21.65709249797939,21.007483842120315,19.83547265865638
P60900,PSMA6,PSA6_HUMAN,Proteasome subunit alpha type-6,21.40970501273211,21.478795792727155,21.797681508699277,21.233274647381343,20.82284738317077,21.131002234278807,22.17501818343485,21.443127764385626,21.181594468403468,21.150450586705283,21.238744949253533,21.47425599479226,21.362175959313745,21.0777623537803,21.342922250454404,21.99355000846107,21.53221088285595,21.81557755423724,21.758505769374956,21.22107311514354,21.142313900686258,21.495820855036698,21.611599451797854,21.146561601969836,21.084084977727315,21.003613244651493,21.495776294331275,21.517286895839842,21.580393349250738,21.287705755724023,21.598519796597397,21.335788121152177,21.30826244822465,21.27830196909438,21.14778519839258,21.61178668745905,21.18088800950324,21.312245842772427
P60903,S100A10,S10AA_HUMAN,Protein S100-A10,21.19515318731562,21.311388313247075,23.602464256619452,21.466423628683632,21.401171260509773,21.788598984429004,24.386894378847387,22.16586795616976,21.51173594051087,22.171777394837513,24.790049537836147,21.03137837276354,22.856165876371588,20.0249616744512,20.934857368580293,22.49544532944934,21.470268665476695,24.113304815186783,22.597300311268057,22.79611011193556,21.74916382333992,23.459848944827502,21.147750938407658,22.33375578288373,20.44885664267247,20.389867298225997,21.159968577017665,23.439960714529356,20.41995830739933,21.109065126843632,20.66821240306923,20.086618764117674,20.320849829689248,20.534641515154252,20.25300114011371,20.23781021182845,20.339133993086808,20.670040032735695
