"gene","cv_t1","cv_t2","delta_cv","supplement"
"ATP6V1H",23.2029959603079,61.1740729951031,37.9710770347952,"Placebo"
"KTN1",18.0973315928916,6.71899254952156,-11.37833904337,"Placebo"
"BCAP29",26.207344960498,26.6351601419848,0.427815181486771,"Placebo"
"ARPC5L",25.6033198556448,35.6347635554485,10.0314436998037,"Placebo"
"ATAD1",34.3534678379176,14.8206511562763,-19.5328166816413,"Placebo"
"GAPVD1",57.2487823384452,28.6705739403962,-28.578208398049,"Placebo"
"PNPT1",22.8567129219537,9.44493940308264,-13.411773518871,"Placebo"
"MTDH",15.397065504413,10.31557385915,-5.08149164526298,"Placebo"
"ILF2",27.7358778494425,21.7600601440649,-5.97581770537762,"Placebo"
"AKT1",37.8250473479314,48.1310568033617,10.3060094554303,"Placebo"
"ATG3",33.5296818796207,45.4995379567337,11.969856077113,"Placebo"
"NTPCR",52.0002258163056,30.2601783149984,-21.7400475013073,"Placebo"
"SEC31A",20.3240643766569,39.6949644518207,19.3709000751638,"Placebo"
"CHDH",15.5256957807269,26.199105761219,10.6734099804921,"Placebo"
"MMAB",35.6018972796725,28.4579417416472,-7.14395553802535,"Placebo"
"NAA10",20.176151512251,41.264239909023,21.088088396772,"Placebo"
"USP24",15.8344093455089,15.4754491930708,-0.35896015243816,"Placebo"
"GNAI3",43.5642474766965,60.7132651114033,17.1490176347068,"Placebo"
"PPP2R5D",43.9795764803429,21.1705572656809,-22.809019214662,"Placebo"
"MRPL40",11.4615094335187,27.0539348800943,15.5924254465756,"Placebo"
"IFITM1",48.2505355902794,38.9864478336964,-9.26408775658295,"Placebo"
"SLC25A24",28.0347491008037,12.9986473435377,-15.036101757266,"Placebo"
"MRPS22",30.8218629648295,0.992485050781338,-29.8293779140482,"Placebo"
"ARL1",42.1336490446368,70.351872534413,28.2182234897762,"Placebo"
"SYNC",27.6821761773002,1.29481380206341,-26.3873623752368,"Placebo"
"RPA3",19.5297280721779,21.20410110223,1.67437303005206,"Placebo"
"BAX",52.5457988790155,28.1409532951084,-24.4048455839071,"Placebo"
"FKBP9",0.258524239780682,13.4096358498752,13.1511116100945,"Placebo"
"PHYKPL",15.7469841955745,2.16463731803263,-13.5823468775419,"Placebo"
"TARS1",13.1969664129911,40.3999746158661,27.203008202875,"Placebo"
"TUBA1C",63.5279832955116,45.6839784385009,-17.8440048570107,"Placebo"
"ZBTB9",96.7818938381935,35.5755144764567,-61.2063793617368,"Placebo"
"TACC2",18.2059207551874,27.9641287444268,9.75820798923939,"Placebo"
"SPEG",14.2898969064717,16.2072321464571,1.9173352399854,"Placebo"
"MYBPH",53.0321495245451,133.087298439637,80.055148915092,"Placebo"
"UBA2",38.6179384127452,23.959642812981,-14.6582955997642,"Placebo"
"SORD",26.4877322883454,40.3473734929449,13.8596412045995,"Placebo"
"CSNK2B",24.7927444837046,19.967320498488,-4.8254239852166,"Placebo"
"NDUFAF3",37.8758402044571,25.0401655800803,-12.8356746243769,"Placebo"
"MINDY3",47.5223740207702,14.9881579598039,-32.5342160609664,"Placebo"
"ELAVL1",17.4712232848261,11.1098024818625,-6.36142080296359,"Placebo"
"LARS1",34.4023142162748,13.3796501768353,-21.0226640394396,"Placebo"
"GSK3B",38.8786068464948,28.9945180347728,-9.88408881172201,"Placebo"
"GNPDA2",48.5051990635646,9.86256060952967,-38.642638454035,"Placebo"
"TBC1D4",12.7625836060154,31.515747802467,18.7531641964516,"Placebo"
"SLC35A4",52.2816932841367,37.5695593602946,-14.7121339238421,"Placebo"
"CHCHD4",54.0076440206317,31.5512816080342,-22.4563624125975,"Placebo"
"MOCS2",15.3509883982849,33.563683091146,18.212694692861,"Placebo"
"GPLD1",56.289903118666,77.9848395469008,21.6949364282347,"Placebo"
"GMFB",55.1898403940823,53.0979959404747,-2.09184445360756,"Placebo"
"TOMM7",43.1086280192553,42.7212776550915,-0.387350364163822,"Placebo"
"SNRPB",29.9828284001167,13.6236025191286,-16.3592258809881,"Placebo"
"CHP1",28.5041133662607,23.9164665259333,-4.58764684032733,"Placebo"
"USP7",35.8660839840755,20.4094060834317,-15.4566779006438,"Placebo"
"DCTPP1",57.6382388972799,40.6402962342629,-16.997942663017,"Placebo"
"RBBP7",20.749267604475,16.3542025280193,-4.3950650764557,"Placebo"
"GUK1",60.6339197556199,40.8260064240966,-19.8079133315233,"Placebo"
"MRPS27",26.3984759951009,39.2368045271876,12.8383285320866,"Placebo"
"MEMO1",71.2243586935907,32.9255702995583,-38.2987883940324,"Placebo"
"DNAJA3",20.9982799524303,44.0509961807197,23.0527162282894,"Placebo"
"DYNLT1",14.4547047042326,54.5261919387336,40.071487234501,"Placebo"
"DERA",27.6912784074149,35.7499434741675,8.05866506675253,"Placebo"
"GBP2",10.4996277669277,46.2028026556171,35.7031748886895,"Placebo"
"SPAG7",41.2778463557775,25.7037879745272,-15.5740583812503,"Placebo"
"BCAM",38.1852001631886,33.588554982352,-4.59664518083664,"Placebo"
"UCHL5",30.072765806222,7.81864790911358,-22.2541178971085,"Placebo"
"SNU13",62.2579836728831,37.2282802744709,-25.0297033984121,"Placebo"
"PPIC",30.0004706759966,81.0781529082724,51.0776822322757,"Placebo"
"DRG1",58.9728059506339,80.7972315559225,21.8244256052887,"Placebo"
"CLUH",18.510958004704,17.614631671033,-0.896326333671023,"Placebo"
"NUDT16",34.9641649622576,33.6589267359355,-1.30523822632214,"Placebo"
"PMPCB",23.842052820906,38.3307427791384,14.4886899582324,"Placebo"
"SNX9",64.2201146605878,24.1196726529423,-40.1004420076456,"Placebo"
"PBDC1",13.5749631680096,41.5947155304694,28.0197523624597,"Placebo"
"THTPA",49.0701812181744,25.5992921444728,-23.4708890737015,"Placebo"
"HGS",24.3648183507578,23.1301031037854,-1.23471524697239,"Placebo"
"BPHL",101.775498179903,70.3878290261355,-31.3876691537674,"Placebo"
"CYFIP1",39.5455929286142,18.4285350379049,-21.1170578907093,"Placebo"
"ERO1A",41.1672315927569,44.9681004678193,3.80086887506241,"Placebo"
"UBE2F",50.3789949333462,38.3258654890953,-12.0531294442509,"Placebo"
"DARS2",48.3991658924221,30.477753620193,-17.9214122722291,"Placebo"
"FXR1",30.7615723067596,36.4597182563505,5.6981459495909,"Placebo"
"GSK3A",47.731624084367,29.9791235309965,-17.7525005533704,"Placebo"
"PTER",43.9536272038548,39.6862719370136,-4.26735526684122,"Placebo"
"TIMM21",21.5773427845198,16.1211794210337,-5.45616336348604,"Placebo"
"CHMP5",27.440446093436,34.9789073562579,7.53846126282189,"Placebo"
"RWDD1",44.6652878007423,9.860546040847,-34.8047417598953,"Placebo"
"BUB3",20.57099957783,18.6684832980458,-1.90251627978416,"Placebo"
"NT5C2",43.3091490025308,32.0307533417859,-11.2783956607449,"Placebo"
"PACSIN2",20.8965778113302,20.2788843134217,-0.617693497908494,"Placebo"
"GPHN",27.960658535685,29.6996295189466,1.73897098326166,"Placebo"
"CCDC124",14.8060676239145,9.457562895001,-5.34850472891348,"Placebo"
"GHITM",64.9084350312816,39.1762038059657,-25.7322312253159,"Placebo"
"AKAP1",26.4693668826872,28.7482263175161,2.27885943482892,"Placebo"
"NUBP1",42.2027449672103,29.7039223688774,-12.498822598333,"Placebo"
"FAM114A1",3.92142897064288,31.5447504584704,27.6233214878275,"Placebo"
"GPT2",22.0544165338264,79.9645147524704,57.910098218644,"Placebo"
"NLRX1",45.2916352574426,29.617477121921,-15.6741581355216,"Placebo"
"RGN",47.6502427765478,11.802548160398,-35.8476946161498,"Placebo"
"CLIP2",29.9030998609502,35.6320909577096,5.72899109675943,"Placebo"
"PPP1CC",38.6854719913407,13.4208111325817,-25.2646608587591,"Placebo"
"NSUN2",40.9736767149209,9.95762328820055,-31.0160534267203,"Placebo"
"TMPO",46.1185018179316,58.1539090604582,12.0354072425265,"Placebo"
"FNTA",17.9215829571009,39.2636172859892,21.3420343288883,"Placebo"
"SNX6",71.8110942368489,36.4103852564813,-35.4007089803676,"Placebo"
"STK38L",40.1017039109728,25.5160261947009,-14.585677716272,"Placebo"
"AP1M1",47.6144185773256,22.7198744335257,-24.8945441437999,"Placebo"
"ECHDC2",18.1528608471744,34.4934247447902,16.3405638976159,"Placebo"
"ADH1C",76.0642406272063,86.0779181924994,10.013677565293,"Placebo"
"VASP",26.7078011725719,24.9496704537286,-1.75813071884338,"Placebo"
"YARS1",22.6722365241401,28.7045901184488,6.03235359430878,"Placebo"
"ANP32B",67.2006640106829,75.775901481175,8.57523747049214,"Placebo"
"EPS15",13.5363531155712,8.87810211561546,-4.65825099995577,"Placebo"
"GCN1",40.6019405360884,77.4213101047208,36.8193695686323,"Placebo"
"UBE2R2",19.8119054602007,28.6204294999105,8.80852403970984,"Placebo"
"UBA5",45.3818467795152,35.4248030108461,-9.95704376866905,"Placebo"
"SLC16A3",38.7451412760419,84.2005366913849,45.4553954153429,"Placebo"
"TIAL1",39.170323735544,29.8968997164938,-9.27342401905022,"Placebo"
"PLEKHF1",53.7245648164138,27.2532535360879,-26.471311280326,"Placebo"
"HCCS",16.6457725064987,29.5907833934831,12.9450108869844,"Placebo"
"STT3B",78.7031127717645,83.7431033932024,5.03999062143788,"Placebo"
"PPP1R3A",20.9963991691703,52.006501261165,31.0101020919947,"Placebo"
"PMPCA",25.743746201638,33.5955118663075,7.85176566466945,"Placebo"
"PPCS",33.7899339742909,16.3161586518495,-17.4737753224414,"Placebo"
"EIF2A",28.7988921542879,19.8787825822895,-8.92010957199835,"Placebo"
"CCDC93",40.4532928869666,58.035479605767,17.5821867188004,"Placebo"
"ANK3",44.1460414085025,3.08633609487166,-41.0597053136308,"Placebo"
"MRPL49",52.1831265464907,37.679801717333,-14.5033248291577,"Placebo"
"BABAM2",31.0508698831631,31.2315330928496,0.180663209686589,"Placebo"
"DDRGK1",22.6670292626362,28.3807910021053,5.7137617394692,"Placebo"
"VPS28",42.8056008109506,61.7790211397662,18.9734203288156,"Placebo"
"GET4",32.8981593682427,39.6158177769638,6.71765840872112,"Placebo"
"FDXR",42.5343767799802,51.3331351841743,8.79875840419402,"Placebo"
"ATP2B2",22.846172150921,35.2566832538155,12.4105111028945,"Placebo"
"SCFD1",29.701774548404,11.8434092229711,-17.8583653254329,"Placebo"
"GMPR2",43.1987597551101,69.0751358892715,25.8763761341614,"Placebo"
"OSBPL1A",24.6994394230617,20.1904099425842,-4.5090294804775,"Placebo"
"API5",31.2247455228755,1.56866593877343,-29.656079584102,"Placebo"
"GMPPB",30.0280301408353,12.078193781748,-17.9498363590873,"Placebo"
"UBAP2L",66.8236932381595,47.2684045586102,-19.5552886795492,"Placebo"
"MRPL46",55.0861484543877,43.423292439801,-11.6628560145867,"Placebo"
"SRSF7",28.9023217858228,37.9831335425114,9.08081175668862,"Placebo"
"MOB4",35.3131485053875,28.8991653067902,-6.41398319859738,"Placebo"
"UBE2H",9.82041072405395,37.1329170959038,27.3125063718498,"Placebo"
"GORASP2",25.2790599610356,25.5010835227564,0.222023561720775,"Placebo"
"PTGDS",85.236943165558,22.394841575537,-62.842101590021,"Placebo"
"DAZAP1",29.2449212525437,30.593250567982,1.34832931543828,"Placebo"
"NEK9",8.45870508135145,47.2685698211379,38.8098647397865,"Placebo"
"CYGB",79.9898903184122,19.8436748575076,-60.1462154609046,"Placebo"
"STAM",38.589943001484,35.4913848667579,-3.09855813472607,"Placebo"
"SELENOO",56.2908538464056,39.4751020735925,-16.8157517728131,"Placebo"
"HECTD1",34.0888385416767,20.8541244957152,-13.2347140459614,"Placebo"
"MTCH1",26.8473322371855,7.87298518676444,-18.9743470504211,"Placebo"
"UBXN4",41.6243038240675,12.1262316184152,-29.4980722056523,"Placebo"
"ARL2",34.0820957735337,14.8105096482873,-19.2715861252463,"Placebo"
"PDXP",45.4515257672468,32.5908841223842,-12.8606416448626,"Placebo"
"MAN2C1",36.2428724909719,51.3853299972283,15.1424575062564,"Placebo"
"PPP2CB",33.7834044762871,13.4581864232558,-20.3252180530313,"Placebo"
"NTMT1",38.2341869921077,35.3909095019432,-2.8432774901645,"Placebo"
"PAIP1",53.1151041491266,80.9546101407504,27.8395059916239,"Placebo"
"FAM98A",41.0621057194239,21.7381358419785,-19.3239698774454,"Placebo"
"TFRC",52.0919631395034,34.4463493620167,-17.6456137774867,"Placebo"
"C20orf27",24.092879245907,11.9377254938002,-12.1551537521068,"Placebo"
"SARS2",34.4189826416286,25.6012483991884,-8.81773424244025,"Placebo"
"TPD52L1",18.7955735695351,59.3436425583964,40.5480689888613,"Placebo"
"MRPL37",19.9811412888071,55.2073173505014,35.2261760616943,"Placebo"
"CHMP6",16.9685819864769,21.945961902397,4.97737991592,"Placebo"
"SEC24C",30.408494455168,23.8593410504045,-6.54915340476357,"Placebo"
"NUDT9",27.2579318837977,26.7238151019877,-0.534116781809953,"Placebo"
"FITM2",9.44167669321445,11.2527494046834,1.81107271146899,"Placebo"
"PPT1",36.3226260968528,18.2453377142722,-18.0772883825806,"Placebo"
"RPL37A",37.3775653768266,18.2319824824358,-19.1455828943908,"Placebo"
"PM20D2",78.392375285903,50.5480265288979,-27.844348757005,"Placebo"
"RTRAF",26.6226893389924,19.3955759904938,-7.2271133484986,"Placebo"
"CRK",61.186993292378,33.3845262314805,-27.8024670608975,"Placebo"
"EPN1",28.450695717299,7.97099544267601,-20.479700274623,"Placebo"
"KPNA1",37.9001036777088,20.6788312547328,-17.2212724229761,"Placebo"
"DPP7",53.854910489822,28.2874792695197,-25.5674312203023,"Placebo"
"MAPKAPK3",20.8706377553889,37.9230701934576,17.0524324380686,"Placebo"
"CARS2",21.3738871957939,30.1989490759697,8.82506188017581,"Placebo"
"SMIM4",19.1401261779039,20.8138958175168,1.67376963961291,"Placebo"
"SHOC2",29.4397670985042,33.7529674261255,4.31320032762129,"Placebo"
"PHYHD1",42.9398241414909,13.6777514832029,-29.262072658288,"Placebo"
"CRYL1",25.2961052774931,29.524654348024,4.22854907053091,"Placebo"
"NUDT19",8.98034928306728,7.50485119392611,-1.47549808914118,"Placebo"
"MRPL55",64.6777710399354,33.606856173094,-31.0709148668414,"Placebo"
"DAD1",33.9532713257649,40.4851718680999,6.53190054233502,"Placebo"
"MANF",55.2293930536774,39.7382443061256,-15.4911487475519,"Placebo"
"L3HYPDH",32.459348301015,34.5472922070334,2.08794390601833,"Placebo"
"AP3B1",4.37139211605668,46.1303271687331,41.7589350526765,"Placebo"
"STAMBP",24.0237559554257,7.10958854724347,-16.9141674081823,"Placebo"
"COMMD6",50.9178619453766,40.7984565459494,-10.1194053994272,"Placebo"
"ABRAXAS2",33.2753000906264,31.4467859182302,-1.82851417239618,"Placebo"
"LPIN1",15.1402744640695,4.54339090121366,-10.5968835628559,"Placebo"
"DCTN4",33.3541016945036,23.2859337853225,-10.0681679091811,"Placebo"
"USP47",50.1352096729962,24.5309365778093,-25.6042730951869,"Placebo"
"NUDT4",31.8849950541631,14.3884608249587,-17.4965342292045,"Placebo"
"ESAM",44.2348796757605,31.7345822997824,-12.5002973759781,"Placebo"
"STRN3",72.4256060591842,12.8765574164969,-59.5490486426873,"Placebo"
"STT3A",46.0186700283068,31.6374458079993,-14.3812242203075,"Placebo"
"LRRC40",4.54604547957824,43.2815478547977,38.7355023752194,"Placebo"
"EMD",45.6224439307478,42.4832825813987,-3.13916134934917,"Placebo"
"SPCS1",22.2154057314647,6.88117320152346,-15.3342325299413,"Placebo"
"DAP3",59.946797470164,16.4376373012105,-43.5091601689536,"Placebo"
"TTC38",15.9108152434884,75.5153213802188,59.6045061367305,"Placebo"
"PRKDC",19.7358268717937,31.0305271846151,11.2947003128214,"Placebo"
"MOGS",30.9495817842701,54.3732583679792,23.4236765837091,"Placebo"
"UFSP2",20.2153991668488,39.3442121828885,19.1288130160397,"Placebo"
"DNAJB2",30.391505462027,55.0943562699285,24.7028508079014,"Placebo"
"CORO1A",55.836944953076,32.4813409846494,-23.3556039684266,"Placebo"
"POLDIP2",21.2202805751044,51.1727429604745,29.9524623853701,"Placebo"
"ARAF",34.2520639333616,11.3187840844976,-22.9332798488641,"Placebo"
"DCTN3",9.2520110988817,36.2298486542811,26.9778375553994,"Placebo"
"TMED1",38.8972165860574,19.2630489117663,-19.6341676742911,"Placebo"
"MYCBP",9.70208822978192,8.54843029143519,-1.15365793834673,"Placebo"
"ARIH1",21.85802723982,48.806608405998,26.948581166178,"Placebo"
"CAPRIN1",16.5479445403483,73.1429372276862,56.5949926873379,"Placebo"
"RNF126",24.2535209834224,23.5464150369131,-0.707105946509362,"Placebo"
"UROS",35.7388190190952,41.2070304454724,5.46821142637722,"Placebo"
"CCAR2",55.2615919797267,32.8910115768987,-22.370580402828,"Placebo"
"PPCDC",39.0123528623172,34.7234893479934,-4.28886351432383,"Placebo"
"G3BP1",32.5722162089275,14.7269117156386,-17.8453044932889,"Placebo"
"MRPS18B",14.9470863483318,32.0933591939859,17.1462728456541,"Placebo"
"SUPV3L1",40.3371034606133,41.1767631354911,0.839659674877886,"Placebo"
"BAG6",16.9244043189199,61.5162751736213,44.5918708547014,"Placebo"
"XPO7",21.7536784485798,22.768471045536,1.01479259695619,"Placebo"
"DCPS",37.5144208784721,41.2864821666132,3.7720612881411,"Placebo"
"SARNP",19.6125280471421,39.2808604138612,19.6683323667191,"Placebo"
"JPT2",39.6132973374815,19.4805585414,-20.1327387960815,"Placebo"
"NCK1",5.79633947710197,68.1322619558231,62.3359224787211,"Placebo"
"ARF5",25.6314013033513,21.3949901058853,-4.23641119746596,"Placebo"
"MRI1",21.1993283821983,9.91834773631867,-11.2809806458796,"Placebo"
"EIPR1",24.4552932830105,39.3544080318148,14.8991147488043,"Placebo"
"PIP4K2B",39.0045146621479,72.7667419408067,33.7622272786588,"Placebo"
"SCN1B",8.40685941754845,38.2429208245663,29.8360614070179,"Placebo"
"UBFD1",14.8118601129795,32.2567136723498,17.4448535593703,"Placebo"
"TOMM22",0.785245248987688,37.2567174930957,36.471472244108,"Placebo"
"COPE",47.3640293581813,24.9142490452566,-22.4497803129246,"Placebo"
"AGFG1",52.5609523027884,23.9446483714169,-28.6163039313715,"Placebo"
"MAP1S",31.9660332607158,1.73709192492125,-30.2289413357945,"Placebo"
"NUBP2",66.7830859991849,6.29827659920861,-60.4848093999763,"Placebo"
"LSM6",20.8236468828237,26.3268051745287,5.50315829170501,"Placebo"
"SF1",28.2531507878194,23.8619137618138,-4.39123702600565,"Placebo"
"EIF5B",18.1275173744842,20.5653297825542,2.43781240806997,"Placebo"
"RBM8A",14.7287765310486,29.3004530047308,14.5716764736822,"Placebo"
"ATP2B1",35.8066651716963,13.1759172850944,-22.6307478866018,"Placebo"
"SRSF11",52.7443969198765,49.3304154803316,-3.41398143954498,"Placebo"
"TSC22D1",30.2341408265192,33.5823606252704,3.3482197987512,"Placebo"
"ENPP4",28.4627979206009,29.2016129744112,0.73881505381032,"Placebo"
"SEPHS1",22.4958280076831,33.1279167062264,10.6320886985434,"Placebo"
"NRP1",34.2424708549132,26.7935907119178,-7.44888014299544,"Placebo"
"RPRD1B",21.98973262172,44.316635210886,22.326902589166,"Placebo"
"MYLK3",20.0708717671393,55.5093552848229,35.4384835176836,"Placebo"
"CD99L2",20.4736143268969,10.6301465212526,-9.84346780564421,"Placebo"
"PSPC1",69.0966407639429,3.35684058489535,-65.7398001790475,"Placebo"
"GFPT1",37.1141087419919,11.0636203035354,-26.0504884384564,"Placebo"
"MECP2",50.2375490786637,30.8339750163871,-19.4035740622766,"Placebo"
"DNAAF5",40.7720179016087,24.3264881397354,-16.4455297618732,"Placebo"
"TCEA3",26.6054631103666,6.35845379048233,-20.2470093198843,"Placebo"
"RDH11",20.0266615684686,44.6723985478164,24.6457369793479,"Placebo"
"CTPS1",38.0686532474447,18.6304789391469,-19.4381743082978,"Placebo"
"PPP6R2",2.91973066619088,10.0814737430198,7.16174307682892,"Placebo"
"PMVK",8.65122778070642,45.1277149432253,36.4764871625189,"Placebo"
"RELA",40.4026100286674,28.6369456271509,-11.7656644015165,"Placebo"
"RAB24",20.9827079792697,11.8128499005783,-9.16985807869132,"Placebo"
"C12orf57",7.17399108290086,38.9224619620483,31.7484708791474,"Placebo"
"CD99",25.9539627168754,19.4016030559494,-6.55235966092606,"Placebo"
"CLIC2",11.9526723158119,20.7903085068048,8.83763619099291,"Placebo"
"TIGAR",32.7566890627271,1.41873453606005,-31.3379545266671,"Placebo"
"HBB",325.416784472077,269.792341498381,-55.6244429736955,"Cancer Recovery"
"HBA1",300.051060906394,271.395783475285,-28.6552774311088,"Cancer Recovery"
"MB",43.61109910198,26.9961522135894,-16.6149468883905,"Cancer Recovery"
"ALB",245.021129354196,213.309894816136,-31.71123453806,"Cancer Recovery"
"CKM",29.4517720052701,18.5282900190377,-10.9234819862324,"Cancer Recovery"
"ALDOA",13.0415201279858,14.4182081144354,1.37668798644962,"Cancer Recovery"
"GAPDH",15.0556352191107,14.4212452596259,-0.634389959484754,"Cancer Recovery"
"CKB",35.3329719634917,35.6257120870784,0.292740123586675,"Cancer Recovery"
"CA3",76.3536398295178,21.3040244479818,-55.049615381536,"Cancer Recovery"
"FHL1",34.7619939657167,23.2948059304966,-11.4671880352201,"Cancer Recovery"
"ACTA1",64.3984539037093,135.004470327013,70.6060164233037,"Cancer Recovery"
"ENO1",90.1981833106676,63.6282882317661,-26.5698950789015,"Cancer Recovery"
"ENO3",36.9298691642711,27.4847251681228,-9.44514399614821,"Cancer Recovery"
"ACTB",190.256619561817,103.777314950991,-86.4793046108268,"Cancer Recovery"
"IGHG1",122.301647350868,125.843162997372,3.54151564650363,"Cancer Recovery"
"PRDX2",194.869031894795,162.865532594103,-32.0034993006917,"Cancer Recovery"
"PKM",24.1229204535771,15.1069840898241,-9.01593636375295,"Cancer Recovery"
"TPI1",23.2923885984097,19.1158020726844,-4.17658652572532,"Cancer Recovery"
"ENO2",45.102663912875,31.5704698972545,-13.5321940156206,"Cancer Recovery"
"PGAM1",49.3708511726378,30.9702693890631,-18.4005817835747,"Cancer Recovery"
"CASQ1",22.5600433512791,20.6642679559151,-1.89577539536396,"Cancer Recovery"
"PGK1",12.9868249602817,22.399754298822,9.41292933854031,"Cancer Recovery"
"HSPB1",23.854199573899,28.0360195216515,4.18181994775247,"Cancer Recovery"
"MYL1",61.5708660830097,114.59840660057,53.0275405175607,"Cancer Recovery"
"IGKC",121.298845304299,96.1260904316724,-25.1727548726264,"Cancer Recovery"
"PYGM",43.0279276236033,28.8555045381101,-14.1724230854932,"Cancer Recovery"
"CRYAB",58.4582012079801,23.7086742264546,-34.7495269815255,"Cancer Recovery"
"LDHA",26.7410812775716,39.3317829764112,12.5907016988395,"Cancer Recovery"
"MYL2",39.6435716715632,68.2973413301875,28.6537696586243,"Cancer Recovery"
"AK1",26.1610865388737,22.7634278830929,-3.39765865578081,"Cancer Recovery"
"FABP4",163.597983177525,225.305008591153,61.7070254136281,"Cancer Recovery"
"FABP3",42.3079794448661,37.5522548207292,-4.75572462413697,"Cancer Recovery"
"ATP2A1",32.3978656946425,30.2844981693653,-2.11336752527725,"Cancer Recovery"
"CA2",106.932437687277,153.511169068258,46.578731380981,"Cancer Recovery"
"MDH1",20.2394163468157,25.7249851271365,5.48556878032079,"Cancer Recovery"
"SERPINA1",114.280710301799,126.956386726092,12.6756764242938,"Cancer Recovery"
"MYH7",88.04329311361,130.030127119838,41.9868340062278,"Cancer Recovery"
"IGHG2",119.368743786217,90.3924718477239,-28.9762719384933,"Cancer Recovery"
"PGAM2",21.4857065147023,27.9819110778766,6.49620456317431,"Cancer Recovery"
"PYGB",32.621468702849,20.284764833561,-12.336703869288,"Cancer Recovery"
"PRDX6",43.0653974947836,42.9500260958698,-0.115371398913844,"Cancer Recovery"
"IDH2",51.3957399144702,35.2194504826071,-16.1762894318631,"Cancer Recovery"
"MYH2",77.614097339659,145.022890657371,67.4087933177125,"Cancer Recovery"
"ATP2A2",37.092646545717,34.9585974919152,-2.13404905380186,"Cancer Recovery"
"TF",116.249750504904,108.582019626703,-7.66773087820063,"Cancer Recovery"
"ATP5F1B",40.6017092693761,32.8377739931402,-7.7639352762359,"Cancer Recovery"
"MDH2",43.448131883925,37.2490428303278,-6.19908905359724,"Cancer Recovery"
"HP",119.37944745788,127.826476216365,8.44702875848476,"Cancer Recovery"
"ATP5F1A",48.903025871379,28.2548003610461,-20.648225510333,"Cancer Recovery"
"IGLC2",115.82092036252,122.070635499956,6.24971513743576,"Cancer Recovery"
"MYH1",113.712706498741,145.204906293043,31.4921997943019,"Cancer Recovery"
"PFKM",39.6293076056064,27.286504118797,-12.3428034868094,"Cancer Recovery"
"S100A1",43.1772753840188,124.146022456428,80.9687470724096,"Cancer Recovery"
"HSPB6",30.8034191306916,27.3385967440296,-3.46482238666205,"Cancer Recovery"
"EEF1A1",44.7217383531985,50.277422237522,5.55568388432343,"Cancer Recovery"
"FBP2",37.6529033570691,44.0983494619565,6.44544610488737,"Cancer Recovery"
"ARF4",56.9520577514244,37.3696452576358,-19.5824124937885,"Cancer Recovery"
"SLC25A4",52.0870704369283,52.9139704758457,0.826900038917451,"Cancer Recovery"
"TNNC2",58.3661907658052,126.340122930377,67.9739321645721,"Cancer Recovery"
"PGM1",26.6573567266034,22.2147826249815,-4.44257410162194,"Cancer Recovery"
"YWHAE",39.6746756543703,46.654805599141,6.98012994477067,"Cancer Recovery"
"GOT1",44.3517684968884,42.8311216182369,-1.52064687865155,"Cancer Recovery"
"CKMT2",64.4404497036815,59.2576353572709,-5.18281434641057,"Cancer Recovery"
"MYL6",102.353207210706,77.7959268471934,-24.5572803635128,"Cancer Recovery"
"ATP2A3",33.3337168174343,45.909640507912,12.5759236904777,"Cancer Recovery"
"RPS27A",68.0013134798502,52.7463951157009,-15.2549183641493,"Cancer Recovery"
"PDLIM3",40.0474937007925,31.2568118479581,-8.79068185283444,"Cancer Recovery"
"PEBP1",28.7094332743162,21.1625116274204,-7.54692164689585,"Cancer Recovery"
"TPM2",109.664112575138,158.885151050898,49.22103847576,"Cancer Recovery"
"SOD1",36.8569737933521,63.7840320261729,26.9270582328207,"Cancer Recovery"
"ORM1",136.238561108524,111.573771837314,-24.6647892712101,"Cancer Recovery"
"GPI",17.4481034668595,16.4335125464804,-1.01459092037913,"Cancer Recovery"
"TUBB",82.0150917844715,71.2860243872375,-10.7290673972339,"Cancer Recovery"
"PARK7",17.4377755223356,17.1050722616549,-0.332703260680653,"Cancer Recovery"
"GOT2",59.7599033407871,50.9478543443399,-8.81204899644719,"Cancer Recovery"
"MYL3",80.6783983631637,132.271786287614,51.5933879244506,"Cancer Recovery"
"MT-CO2",42.8234566023245,26.1835049593287,-16.6399516429958,"Cancer Recovery"
"IGHA1",149.538344180111,110.68377592042,-38.8545682596915,"Cancer Recovery"
"PRDX1",33.5377958697936,45.5403081381464,12.0025122683528,"Cancer Recovery"
"ALDOC",30.6996956996555,24.8272931381457,-5.87240256150973,"Cancer Recovery"
"CYCS",38.7255175018711,45.2873522808807,6.56183477900966,"Cancer Recovery"
"TPM1",113.49931186258,170.103692129413,56.6043802668335,"Cancer Recovery"
"PPIA",81.5846157858578,93.9144675343093,12.3298517484515,"Cancer Recovery"
"GPD1",55.9454074799366,53.9980099925975,-1.94739748733911,"Cancer Recovery"
"CFL1",59.2735633120632,38.0413279437849,-21.2322353682782,"Cancer Recovery"
"VIM",167.42980293563,109.432665843746,-57.9971370918841,"Cancer Recovery"
"CS",36.0594991274286,46.9525495587239,10.8930504312953,"Cancer Recovery"
"DECR1",51.6827597304905,47.2883440909504,-4.39441563954011,"Cancer Recovery"
"HSPA8",22.2177236078491,30.5495853428102,8.33186173496114,"Cancer Recovery"
"HADHA",29.2290470725657,27.2279852030557,-2.00106186951001,"Cancer Recovery"
"ACO2",43.67086563755,37.2006816664575,-6.47018397109255,"Cancer Recovery"
